"Feature","GSM468603.CEL.x","GSM468604.CEL.x","GSM468621.CEL.x","GSM468605.CEL","GSM468607.CEL","GSM468609.CEL.x","GSM468610.CEL.x","GSM468611.CEL.x","GSM468622.CEL.x","GSM468612.CEL","GSM468615.CEL.x","GSM468616.CEL.x","GSM468623.CEL.x","GSM468617.CEL","GSM468618.CEL","GSM468606.CEL","GSM468608.CEL","GSM468613.CEL","GSM468614.CEL","GSM468619.CEL","GSM468620.CEL"
"ZNF540",4.052737771,4.243921095,4.213161826,4.048728616,3.94346817,3.885606328,3.930049604,3.966874242,4.134112206,3.953230262,4.182230892,4.279232021,4.261025991,4.173398383,3.882201744,4.037772255,4.126503918,4.194696975,3.827791369,4.138709246,4.029261952
"DENND2C",3.808995539,3.644066022,3.856628213,3.679916118,3.831862262,3.676694032,3.866626817,3.776246392,3.985898511,3.856628213,3.856628213,4.241003087,3.68118839,3.887164629,3.788716501,3.739421641,4.000122879,4.03283731,4.045025266,4.106452283,3.761491056
"GBP6",2.774236442,2.760581029,3.026253794,2.850617979,2.850617979,2.850617979,2.91724784,2.784594452,2.973501117,2.775425774,2.716079418,2.939458159,2.877249503,2.850617979,3.059615778,2.916241809,3.054022069,2.814544759,2.756724757,2.839549792,2.916395481
"DENND1B",4.983758062,5.793711399,4.355782538,6.267008042,7.174505038,5.046078687,5.618229364,6.231728182,4.647056124,7.30097231,4.904125759,5.805361688,4.615183635,6.526845039,7.424209611,4.839215509,5.416015253,4.256477141,5.646347855,5.307935561,5.505127558
"TOR1AIP2",8.949451471,8.791583555,8.655260362,9.178463526,8.898684784,8.800443734,8.615967485,8.884139891,8.17581709,8.932218533,8.517755774,8.141359348,8.03788395,8.900997323,8.722304265,8.673309696,8.335509697,8.513287993,8.238186119,8.485077451,8.005092202
"CITED4",5.521312065,5.991537108,6.132084641,5.613986023,5.987221792,5.618179506,6.363003723,5.965357948,6.207326293,6.402784873,5.643989971,6.070080464,6.06883059,5.49608988,6.037744739,5.75012082,6.408807295,6.094716681,6.302771286,5.4564058,6.189873072
"SLC25A3P1",3.369436185,3.329576869,3.295257717,3.191535988,3.625038102,3.329576869,3.628047717,3.202671625,3.447731061,3.329576869,3.320755738,3.575179906,3.569528922,3.235251593,3.465338668,3.284082988,3.322037264,3.329576869,3.037697301,3.28522728,3.299850816
"SASS6",3.770774838,3.801177381,3.809234098,3.94648759,3.751492039,4.019497762,3.77594646,3.841999243,3.788006133,3.58680406,3.829829768,3.750831608,3.980037995,3.953446242,3.655016234,3.91201473,3.905983593,3.610488652,3.943876494,3.809234098,3.809234098
"SDE2",9.241378988,8.860557106,8.897886814,8.912645506,8.734465978,10.03711167,9.592461414,9.579309912,9.465584743,9.274891468,9.425662753,9.440805057,9.495916561,9.178828734,9.226180249,8.938363188,8.685260358,9.83547921,9.609465062,9.483808061,9.754697042
"CNST",6.768208926,6.640035455,5.632531523,6.872976096,6.429080975,7.550814368,7.073207094,7.422280676,6.294079856,6.763230089,7.79628692,6.976171962,6.308599656,7.617123181,6.763025134,6.130012904,5.851828543,7.519037257,6.369663411,7.5742021,6.707024659
"HFM1",3.298021111,3.392055081,3.254639519,3.203839328,3.080550639,3.362311138,3.171289846,3.145816973,3.314292402,3.561629641,3.223231018,3.204715176,3.196990332,3.162731745,3.076761597,3.276267232,3.29287034,3.098740905,3.130090854,3.370571272,3.231618199
"PAQR7",5.067506737,5.096054678,5.218671612,5.261706539,5.109850535,4.999484448,5.123425098,5.096054678,4.924633858,5.120568331,5.08437312,5.004573834,5.127207202,5.057738553,4.751620662,5.250159083,5.224008086,5.488807481,5.134507736,4.966140275,4.922736477
"CCDC185",3.561629641,3.597207284,3.522842071,3.692156101,3.806614905,3.873611814,3.501972364,3.561629641,3.261022815,3.532717547,3.400860718,3.815721966,3.639167985,3.454879229,3.664404545,3.697023665,3.477313753,3.768957513,3.314368524,3.439449202,3.210762316
"APCDD1L",4.785954799,4.987582263,4.567204979,5.308322711,5.638775508,4.701628922,4.996704792,4.825922144,4.890580655,5.343388791,4.505506196,4.74413739,4.615461513,4.954953496,5.230942863,5.029223898,5.189202571,4.6083048,4.987582263,4.85420658,5.07037922
"CABP7",3.597207284,3.762693224,3.80143885,3.673651794,3.85109301,3.80143885,3.80143885,3.860785206,3.964384079,4.064070801,3.769284076,3.70044959,3.882459448,3.987527316,3.702895676,3.76727272,3.711940486,4.317716033,3.80143885,3.80143885,3.79731112
"DAW1",4.085359002,4.066671949,3.928950471,4.35724663,4.284891317,4.248526477,3.967145355,4.143702794,4.029313751,4.236820356,3.784236998,4.010205181,3.445430576,4.494770118,4.086739763,3.893193302,3.85917868,3.993689249,3.593078531,3.910133795,3.457172468
"CCDC138",4.331754214,4.01773522,3.941929797,4.228572099,4.054361128,4.31061682,3.919225507,4.133808611,3.976190458,3.977884113,4.001869979,3.705278833,3.787344722,4.074753747,3.380747698,4.437133921,4.213161826,4.398582827,4.241242911,4.159045447,3.914682148
"ADGRF3",4.07290915,4.006639173,3.945087569,4.19279594,4.030708946,4.207067112,3.963952785,3.825664748,4.03602532,3.919138226,4.157107958,4.219552724,4.174409903,4.19162797,4.08724435,4.257914398,4.07732063,4.19162797,3.714645534,3.920516521,4.121944281
"FAM171B",8.150770791,8.192654243,8.422002248,7.944899048,8.132879942,7.928187452,8.2736292,7.980059523,8.188831016,8.132044379,8.622547394,9.00129302,8.909632737,8.689956968,8.855467569,7.870038213,7.995471036,7.631102284,8.044540334,8.353709743,8.172144351
"UBXN2A",7.440075664,7.289461946,7.165144992,7.359269619,7.336725222,6.875828089,7.107218755,6.983214724,7.382073925,6.993843353,7.185915196,7.38577574,7.064214993,7.120209492,6.983214724,7.06228151,7.117097568,6.543374284,7.203814406,6.912466187,6.938514524
"CLEC4F",4.74310423,4.547892381,4.487496368,4.718126708,4.465359199,4.434883019,4.46199538,4.393213089,4.513952296,4.384790708,4.727017634,4.503069001,4.597581873,4.210634178,4.413408624,4.577139026,4.445503049,4.825624314,4.430843542,4.513952296,4.637563786
"SPTSSB",2.720334664,3.14952655,2.919641704,2.879734012,3.118577219,2.836313351,3.141745996,2.777431345,2.937036936,2.919641704,2.899496935,3.084959816,2.979481634,2.994465027,2.885214585,2.807655492,3.046546051,2.733289704,2.845958039,2.838811036,2.970379801
"GPR156",5.969838199,5.901446363,5.901446363,6.021101204,5.788249714,6.066366093,6.033680082,5.938329094,6.00933689,5.830266445,5.947687083,5.98953232,6.286170727,5.820535811,5.790504754,5.7857902,5.88644845,5.864660467,5.597809077,5.870149374,5.771833974
"RNF168",8.810519611,8.260429213,8.514190091,8.743683356,8.611361467,8.703148046,8.244424941,8.870627533,8.137994228,8.746087945,8.865223496,8.6324242,8.422545243,8.810120515,8.402232786,8.41119884,8.006821534,8.412844225,8.002790531,8.545702468,8.307425721
"CHST13",3.472330409,3.687498012,3.512122306,3.734997452,3.428161636,3.676694032,3.369280404,3.369280404,3.561196098,3.266135188,3.641544049,3.58909005,3.317507483,3.628930997,3.440791759,3.473878136,3.612628528,3.829322728,3.606995073,3.723258735,3.614265668
"PRICKLE2",5.507460414,6.082286437,6.001860815,5.702455863,6.774005395,5.965318716,6.590505673,5.978534092,5.973751588,7.110504582,4.938734488,5.629603011,5.788159911,5.423606861,6.81929383,5.81767317,6.77787287,5.90164304,6.473338126,5.340417647,5.875133464
"AFG2A",5.20858873,4.061088514,4.535121664,4.494091394,4.169791422,4.855239842,4.226328604,4.477984421,4.189752902,4.191275458,4.929494762,4.224777487,4.19134918,4.906310609,4.131706373,5.135881284,4.525403047,4.820299111,4.477984421,5.094615729,4.121944281
"BBS12",5.924185127,6.08044322,6.437654411,6.131644988,6.433819837,5.017524142,4.733799038,5.386201538,5.353473699,5.574751293,5.528428335,5.640508458,5.655858626,5.904507778,6.232934957,5.99860466,6.609485892,5.245105827,5.768462819,6.186918143,6.021997665
"ADGRA3",3.502443858,3.879623906,4.331696791,3.866292205,4.074128528,3.879623906,3.802085562,3.938042957,4.159506624,3.693579191,3.953094163,3.981828134,4.34220495,4.066184013,3.692074063,3.731156484,3.728801893,3.794009919,3.797863728,4.234161882,3.682713656
"FREM3",3.145133904,2.677159013,3.184590778,3.260170549,2.90722668,3.808102457,3.116940974,3.055006927,3.628294937,3.111456549,5.017866048,3.789981846,4.086436679,3.691177246,3.249478619,3.184418316,3.04955456,3.601752513,3.6474662,5.190994122,4.29033113
"MMAA",5.197900487,5.200152535,5.346822302,5.448261698,5.791711101,4.739925432,4.550882169,4.752212623,4.984013724,5.080870817,5.241700764,5.388813807,5.576222966,5.769491344,5.839794579,5.336860982,5.166803701,5.090602311,4.904503534,5.980928707,5.38078881
"ZBTB49",6.071294839,5.902944904,5.828503578,6.124545417,6.071294839,6.00394864,6.251391723,6.082497357,6.039874487,6.165723512,5.85247941,6.115386464,5.749480542,6.067257566,6.092067481,6.032272706,6.017872295,6.295836699,6.229323383,6.209014671,6.128499964
"TIGD2",6.566026284,7.116410325,6.536449188,6.305996281,6.968878338,5.786753856,6.546699072,5.792124563,5.974171524,6.742333569,5.77279145,6.711505723,6.010561841,6.241333629,6.584257623,6.624864843,7.211981448,5.947217016,6.890535694,6.213103024,6.573495052
"RASSF6",2.774165471,2.858150054,2.781693377,3.00645835,2.784739244,2.890453829,2.823405787,2.767137091,2.649938256,2.749389602,3.094903408,2.774854557,2.859573984,2.73207203,2.728242402,2.675850039,2.857859627,2.650716183,2.631983272,2.819159289,2.729534146
"SGMS2",7.161495152,6.481779864,7.067450352,7.006707331,6.542367371,7.098832487,6.378653754,6.891106453,6.775812993,6.535392785,7.375837851,6.782388419,7.244253651,7.604923772,7.109965297,6.789645786,6.017739226,6.454770779,6.091647585,7.514719322,7.101085012
"MIER3",4.235674583,4.03592519,4.466641989,4.956071032,5.00395925,4.872769606,4.333350785,5.19582602,4.277858199,4.702914222,4.874867425,4.349240925,4.505229807,5.434065373,4.987635832,4.693787968,4.336703198,4.773914262,4.697624724,4.46935997,4.933841079
"CDC20B",3.198520135,3.368611013,3.287545354,3.482266335,3.070278266,3.435881585,3.338431637,3.333083454,3.456719648,3.023326206,3.584007061,3.311242622,3.28511636,3.152545447,3.452194037,3.232271385,3.208843144,3.69234012,3.097909564,3.331527984,3.443091663
"TENT2",4.451062978,4.464440698,4.612293124,4.612293124,4.820566085,4.348836249,4.62172091,4.598270228,4.107526234,4.612293124,4.614897445,4.612293124,4.790578824,5.051947021,4.735968673,4.495778238,4.518631526,4.546888755,4.702585729,4.741288843,5.097419887
"DCP2",9.253674365,9.230508698,8.964267765,10.0233336,10.49504787,8.75537071,8.885802493,9.655385805,8.1226133,10.24127209,9.063253198,9.282022471,8.816797988,9.970349071,10.12497571,9.243971749,9.551484351,8.556041399,9.107906902,9.208527314,9.279793781
"LIX1",2.712632201,2.764276482,2.647018045,2.936668632,2.778654022,2.586453522,2.958293962,2.881978403,2.654160364,2.702504331,2.707291798,2.987118812,2.734898216,2.749072802,2.975850539,2.910790235,2.991232813,2.938287723,2.649130721,2.759358446,2.887255304
"ZNF366",3.859197584,3.707848238,4.158816023,3.871578242,3.778218587,3.948416687,3.778726054,3.83127522,4.021955664,3.525269793,3.944498167,3.801057374,4.317320187,4.019497762,3.977786286,3.793728563,3.518389036,4.194610128,3.836433896,3.7231108,3.543972801
"LCA5",4.826458296,4.547978512,4.889034469,5.236350867,5.333455857,4.452109411,4.798429286,4.733109845,4.704460447,5.186654324,4.65802068,5.119826665,4.660042855,5.358317585,5.255123048,4.300068521,4.701825803,4.176276175,4.526264576,4.917307515,4.964242892
"TXLNB",2.942092483,2.858671612,2.856934041,2.773727801,2.814153798,2.814153798,2.674973357,2.781645613,2.814153798,2.995711293,2.988655918,2.814153798,2.701505601,2.814153798,2.801619333,2.929053162,2.775425774,3.022878848,2.781693377,2.910128287,2.653388204
"C6orf118",3.375617028,3.378983826,3.287850218,3.406354522,3.50573894,3.229797082,2.990983414,3.428446675,3.129631187,3.30209792,3.279970454,3.397133257,3.204560522,3.212473178,3.010227305,3.030861567,3.229797082,3.212428432,3.371983635,3.130349567,3.129887298
"ZNF92",7.295166585,7.183531301,7.13273303,7.560827011,7.481288372,7.124638173,6.939029934,7.26049323,7.116200575,7.349166009,7.096116152,7.056851362,7.145233443,7.511452948,7.394640435,7.746098954,7.882211857,7.460802875,7.601696174,7.665538288,7.934965471
"CDC14C",2.752631676,2.779126285,2.752631676,2.58547233,2.787761429,2.739795826,2.688173273,2.65921189,2.746071337,2.752631676,2.888435086,2.594114926,2.589856134,2.724638148,2.773717096,2.752631676,2.832968397,2.762224183,2.612926593,2.850617979,3.013140585
"THAP5",6.750773169,6.568148091,6.351369238,6.912626504,6.782832835,6.586472482,6.610420816,6.694498598,6.282255725,6.551194376,6.761043558,6.513076891,6.847198851,7.206071287,7.243612283,6.401395586,6.364861881,6.614136664,6.611031214,7.168034057,7.408454763
"CCDC71L",9.921985343,9.760797355,10.18263718,9.864929086,9.520223605,9.247696629,9.236590797,9.17470138,9.517476894,9.204986703,9.518220049,9.189702468,9.782879557,9.696271769,9.619990354,9.989842069,9.566724769,9.214801706,9.352826469,9.60398296,9.213151009
"PKD1L1",3.478999766,3.206862381,3.312932134,3.279159018,3.039501456,3.426577177,3.492839515,3.228499108,3.480854529,3.432462888,3.622141541,3.292220581,3.645845546,3.159947758,3.380747698,3.999710642,3.570852305,3.497854677,3.358593588,4.207975291,3.525913531
"GIMAP7",9.388636376,9.461323302,9.834947401,9.19991511,8.998494847,8.435700702,8.473230093,7.673313186,8.628846774,7.896435171,8.688171813,8.621192593,9.107192772,7.800818715,8.25485069,9.243702962,9.052103648,7.906449938,8.556128371,8.026524855,8.25485069
"ZNF467",5.953222431,6.714663677,6.590661419,5.926465986,6.718674804,5.597026049,6.674828995,5.547569303,6.65516128,6.586799081,5.126205656,5.557884629,5.647074137,5.492055663,5.843975673,5.985483054,6.774439994,5.972281409,6.093588487,5.392392658,5.629672839
"ZNF800",5.939796498,5.893884718,6.69782083,6.236379077,6.746097235,6.55183595,6.326006279,6.948876698,7.152726455,7.137556549,6.260171095,5.859551963,6.912626504,6.783201804,6.908668126,6.298276779,6.693844707,6.913687417,7.027939102,6.321671486,7.002513028
"CNBD1",3.014379975,2.830524573,3.131177133,2.938649722,3.083668782,2.751914529,2.884061826,2.912294903,3.154459847,3.035586947,3.063719959,3.037240164,2.999950892,2.996460136,3.031539977,2.95945013,3.072196637,3.033676007,2.998096129,2.998096129,3.157216815
"SLC30A8",3.492083697,3.385202073,3.574417363,3.539180176,3.461886041,3.453449227,3.409498764,3.354210874,3.561629641,3.278751621,3.427625809,3.392531876,3.717635005,3.231510908,3.608668908,3.522034337,3.290503997,3.466790491,3.186106766,3.453449227,3.32384313
"COL22A1",4.0609662,4.082035805,4.314835466,4.127945225,3.986585654,4.136066577,4.231699931,4.069881025,4.273381585,3.967136441,4.147918418,4.324685101,4.345349162,4.082035805,3.923018607,4.082035805,3.970631522,4.091052541,3.739421641,3.838477785,4.082035805
"TMEM64",6.57606285,6.044998957,8.06271484,9.236565744,9.380310467,7.059105273,5.856087059,9.310736229,7.887896461,9.202091506,6.586245409,5.311958883,7.752083601,9.279123343,9.402933709,8.998384427,8.90177825,8.989650262,9.251457465,8.956434519,9.202073999
"ZNF596",4.00900536,4.152065785,3.956036366,3.707675155,4.088714431,3.967061582,4.127330766,3.558429765,3.980736434,3.825711164,4.156952023,3.579264779,3.640376765,4.081240653,3.750625651,4.262416828,4.41822123,3.866309573,4.475413644,4.379264694,3.899871588
"IDO2",3.280230064,3.055333994,3.278356235,3.007789808,3.233097187,3.157083233,3.38367136,3.436924691,3.189003091,3.061207489,3.189003091,3.177544888,3.095680481,3.42652179,3.368816046,3.290977728,3.089431647,3.040285925,3.026806657,3.178466422,3.300958245
"STKLD1",3.983858693,4.324575306,4.171616213,4.087662565,3.733743278,4.273689106,3.780781049,3.800357986,4.215012002,3.859447578,4.051305373,3.915745522,4.36168357,3.893683139,4.055878392,3.888850892,3.960444898,4.15210389,3.805574564,3.871269028,3.973856748
"OLFML2A",4.438695506,5.125243765,4.793250363,4.574995285,4.452103372,4.237421525,4.708734731,4.601193193,5.119164438,4.414018324,4.578689111,4.707909458,4.78991396,4.414018324,4.454091116,5.027471486,5.224946211,4.629687314,5.136417878,4.564773976,5.090602311
"TMEM252",4.102341694,4.138370119,3.93077014,4.300362078,3.880203575,4.174409903,3.900825014,4.197071623,4.24972623,4.02597013,4.12324241,3.641684247,4.31945808,3.736347687,3.970987428,4.410787446,3.934836594,4.043035373,3.821630242,3.881259727,3.690270964
"QSOX2",7.807863926,7.675802167,7.195784895,7.825609315,7.79764598,7.531898058,7.635256547,7.476960039,7.226893392,7.721901655,7.492272841,7.426086263,7.513816303,7.631721794,7.803265315,8.067163073,7.922084093,7.739564977,7.763500067,7.996419793,7.682530542
"GLIS3",5.221139101,6.000377461,5.190240444,4.520504374,4.810659317,5.379841361,6.11458174,4.739922412,5.372649742,4.418785612,4.971848275,5.64756296,5.345967099,4.454652977,4.598353966,5.218824095,5.483732065,5.257820254,5.767624606,5.278678788,5.559069037
"ZNF169",3.951199865,4.059430699,4.088161793,4.093891471,4.09362238,3.733241968,3.80443535,3.936192871,4.192310241,4.059430699,4.28531303,4.198238041,4.289179868,4.13348293,4.059150088,4.059430699,4.061292578,4.059430699,3.767910982,3.926810039,3.915187623
"TENT5D",2.991791027,2.883739221,2.883739221,2.876221717,2.960891108,3.136978454,2.912790118,2.738519175,2.937664135,2.746592611,2.99774619,2.846034847,3.168278705,2.995624241,2.818461854,2.742422284,2.810455553,2.862145066,2.810326546,2.891240836,2.741098381
"SPIN3",4.887276024,4.927719443,5.030747902,4.780396197,4.484802801,4.374980485,4.876320446,4.529938072,4.964043521,4.625536546,5.075862626,4.864110281,4.904581209,5.109941187,4.854077049,5.129251304,5.086250047,4.690128135,4.650411926,5.070181388,5.059122236
"FAM47B",3.267056183,3.33369974,3.283995218,3.338661548,3.199445702,3.177506176,3.218727073,3.300854634,3.131293049,3.155406716,3.159844543,3.385720303,3.232595094,3.323822346,3.064653857,3.454649885,3.176868795,3.270027593,3.054109321,3.07208375,3.016309607
"TCEANC",4.118874622,4.211988449,4.299147328,3.936601911,4.002359736,3.888216628,4.039048687,3.923986263,4.042713774,3.997672043,4.102014537,3.575344087,4.213178662,4.109983352,4.074128528,4.230374924,4.237985268,3.839008193,4.084562351,4.099433102,4.276248951
"ZCCHC12",3.754256207,3.635208393,3.838536439,3.629753882,3.808976109,3.8835537,3.610235701,3.698764495,3.721173452,3.634909753,3.925579815,4.006269378,4.342665547,3.965267356,3.700792366,4.010141298,4.165436971,3.880215362,4.108898294,4.032520512,4.217966325
"FAM170B",3.398948439,3.489540708,3.322787592,3.510946883,3.501285533,3.50467494,3.296961529,3.581887157,3.501285533,3.641908181,3.489603882,3.271378228,3.755220451,3.421162344,3.204019875,3.768162365,3.600398208,3.684605457,3.501285533,3.722491166,3.559247406
"TMEM273",6.677158552,6.933413093,5.272706355,6.157245684,6.306441526,6.504687669,6.774852709,5.50436769,5.240967329,6.577333771,5.674578817,5.618229364,4.679323608,5.078711385,5.90025512,6.902437599,6.861733035,6.716401584,6.641130654,5.940124271,5.794604713
