"Feature","X_9444360021_A","X_9444360021_B","X_9444360021_C","X_9444360021_D","X_9444360021_E","X_9444360021_F","X_9444360021_G","X_9444360021_H","X_9444360021_I","X_9444360021_J","X_9444360021_K","X_9444360021_L","X_9444360049_A","X_9444360049_B","X_9444360049_C","X_9444360049_D","X_9444360049_E","X_9444360049_F","X_9444360049_G","X_9444360049_H","X_9444360049_I","X_9444360049_J","X_9444360049_K","X_9444360049_L"
"AVP",4.29828339160023,4.28518364182267,4.34469563280532,4.31183369856182,4.33573881915626,4.29210280657922,4.23529867197634,4.36713642225401,4.49543668005875,4.43464263010919,4.39356556565126,4.27529179453467,4.54270900069448,4.37985537302269,4.47546206264235,4.28518364182267,4.26767672823919,4.3405507806618,4.27843811611358,4.36243973209962,4.2311219574917,4.30094669253385,4.52869621972853,4.46835253601931
"AVPI1",8.17101917168833,8.27172450134138,8.17340526665995,7.8325720680184,7.89188347212819,7.71638913014733,8.97038685010693,8.97646796375096,9.01792123480667,8.24561097429181,8.11506407291136,7.86531936946377,8.82284885348951,8.76811458655792,8.92902955617969,7.9470510225913,7.87581184752855,7.82876965885781,8.69270182755677,8.87968460667387,8.73338883054794,7.88589822328908,7.76357042134078,7.71887365846502
"AVPR1A",4.28628646752835,4.27619461050867,4.25299593719852,4.22480148782944,4.29346840190061,4.23008763779746,4.22376305728939,4.28099340532243,4.19390966120312,4.22618307581693,4.2429233186944,4.19130383832987,4.49087524531023,4.24856027890397,4.2350794782571,4.56710097236505,4.424599809718,4.30829721461091,4.44314242987539,4.19263768889372,4.2028793551412,4.34736750200651,4.27090415898684,4.37096634987956
"AVPR1B",4.2365073353966,4.28170950169834,4.35396424542013,4.29492339160241,4.18203777047078,4.30837919799032,4.36447199083868,4.21394959550748,4.53512575388408,4.26935031301014,4.23789207315973,4.32348274422112,4.32505833819312,4.29346840190061,4.28599257697331,4.47229669720573,4.24876889190272,4.44726008875279,4.4024180478334,4.21222221024597,4.3579209376443,4.259353254456,4.29607251858534,4.26379366414462
"AVPR2",5.51418347473698,5.66509224751549,5.32334285580133,5.19889633322707,5.71166035641227,5.51858281516272,5.84349628640695,5.37390546437718,5.39790345344851,5.92490570638357,5.54109093967497,5.49345207458029,4.95128186114886,4.91763526044373,4.80632336971936,5.59082991150013,5.37289090819541,5.39412180102595,5.39426473227038,5.35992934223427,5.38739040871375,5.63794634326016,5.47748689879698,5.56820317070155
"AWAT2",4.17429439292962,4.17838530988631,4.3738994227352,4.22726511097273,4.35006051823026,4.22331334583781,4.26801148429074,4.24605095213253,4.15915712970197,4.22866836904539,4.55557379497843,4.38504746893104,4.30739541573662,4.28798408307633,4.18438565798989,4.21510500671441,4.28776130409119,4.30433113097041,4.38472614535873,4.33854618859375,4.23524616118015,4.259353254456,4.22708398793152,4.32409616214677
"AXIN1",6.08374009205671,6.05509638680507,6.30468914276571,6.38197129411574,6.31045691257086,6.21972854092835,6.17192251409679,6.2461025800146,6.18511841117433,6.44583855064983,6.28493526691819,6.39959423548173,6.31514517943118,6.27898693777842,6.24705260999157,6.76961428542242,6.39685034272437,6.56655781144782,6.3577676556472,6.18920205196749,6.38117822588201,6.75671987122893,6.29339056020067,6.64481417851375
"AXIN2",5.97579466658833,5.91168578492098,5.7241093201762,5.18580379322727,5.06586118537647,5.71171770775085,5.79375957109082,5.94113976615766,5.86912514949558,5.4144837232798,4.85795599922847,5.10581548859945,5.41926628314757,5.22618752864081,4.92791268096287,5.19105513922136,4.81463622531197,4.43779005116983,5.47004801974605,5.31567207498085,5.36095280335975,4.64796040659665,5.14823189579288,4.9936939990214
"AXL",10.1664348020031,10.1762767543802,10.2483572421754,11.7926512600405,11.812239057948,11.8728046239282,10.467978834555,10.4430555195028,10.5448917729207,11.4587930872409,11.4490216685743,10.8059955223916,11.185138547596,10.8835945409244,11.014839781964,12.0436652187784,12.0134098320839,12.0804552291571,10.7979871827191,11.2264797847822,10.940600951008,11.9772127457697,12.0968866179714,12.11699765879
"CSRNP1",8.10579814090643,7.98394227531317,8.09939037486828,8.38201047056925,8.55828424943743,8.52589500559063,7.97515395946782,8.06873220112077,8.15198777765543,8.50433804131583,8.48376442811041,8.33866103265483,7.93356629323812,7.95040867838753,7.98006677314898,8.59611118778127,8.63008418917924,8.67050787026073,7.76375021816697,8.06514552139707,7.80275711583692,8.46440862048614,8.40046929734816,8.39926798860925
"RNASEH2CP1",8.48517424528983,8.45091811099361,8.47502308585321,8.50769459179028,8.5910928392498,8.53990100609841,8.43180996188567,8.32994470930978,8.60481484162441,8.64116277955171,8.45268640509273,8.19654971123693,8.8177557055792,8.66835971021792,8.92817217999722,8.65541805117524,8.49313729037624,8.50949366035089,8.60008235424051,8.66032936112652,8.48567741773306,8.66775380866992,8.80386125643648,8.78867676585099
"AZGP1",4.25515140689115,4.17838530988631,4.27682233749012,4.29676902427519,4.40195565141392,4.25379400700041,4.28828294444646,4.36713642225401,4.22470115487938,4.30441154356926,4.26467288764981,4.27529179453467,4.37201105873388,4.4257119105273,4.3179684996702,4.26648220875655,4.30130365679185,4.35006051823026,4.66583480016707,4.21990648418849,4.26941816464194,4.33472525008349,4.29104510276905,4.30377094403569
"CEP131",8.07420708169095,8.09306409811151,8.28732649252648,8.43889478375961,8.61312860645157,8.47368785861887,8.013391117689,8.041566572199,8.25120508719104,8.2831547730705,8.41748233640995,8.09728469677729,8.33762082322264,8.17150921620332,8.2991687434381,8.34924329365993,8.41590795987936,8.27311452730312,7.78001863941473,8.23220988301252,7.90084019597272,8.48921144815006,8.30017982977911,8.49069951356484
"AZI2",7.36995868159324,7.29951110307425,7.17479846118259,6.93029095666109,6.76362413992611,7.02735045871166,7.23923818618046,7.24529290050713,7.0519086774923,6.81543357016435,6.77571682310495,6.8336249868209,6.97237875064832,6.90543423884275,7.32117431319897,6.77352068426581,6.76467490344781,6.81900506878608,6.871260574129,6.78132921686971,6.99317154333986,6.67065282352497,6.84809823525991,6.86562718814701
"AZIN1",9.15287572280054,9.19060603288685,9.25644894020913,10.3183683555631,10.2176141535408,10.2314409186424,9.34993489182966,9.26935991883938,9.24873743708283,9.95698678309585,10.1328635275092,10.0108366004561,9.73483620287217,9.60583399000213,9.70729399897671,10.2242576913755,10.158388480868,10.1373377675206,9.26011528380098,9.30078097623315,9.31285405142574,9.97472492913182,9.88820379839777,9.91945890874193
"AZU1",4.57845523176457,4.61828075419749,4.51205360947351,4.27563705188656,4.67640226576153,4.53175034231148,4.37179745685888,4.53267476672877,4.39244641315166,4.49687813044489,4.46267945076271,4.58321012630664,4.59614339890769,4.477548955651,4.35348146934393,4.28518364182267,4.88212633451768,4.59312719995713,4.38724393290826,4.37739190157906,4.38298170483759,4.37326481251625,4.3648800098439,4.41044159063775
"B2M",13.123917248174,13.1275187846868,13.0806121029116,12.553499246672,12.7698266043297,12.6097096663024,13.1739587660989,13.035701898645,13.1448135214322,12.760615086633,12.8331354698949,12.6388638224721,12.8168427839615,12.5473785136265,12.7042341369175,12.4796633833426,12.4775147425681,12.5496041412662,12.6308813361587,12.7129576650466,12.5728590258467,12.7103839914869,12.558659809181,12.6388638224721
"B3GALNT1",6.23321556530223,6.06895217404869,5.95486921190149,6.60331366196658,6.74558704517412,6.58401930265639,6.43420716784049,6.39788436959035,6.52349282166951,6.51635284142303,6.91034001729682,6.65296097804482,6.56617723583165,6.66100263050066,6.58323586593908,6.59919639505047,6.63631900899454,6.6300208564453,6.24229619167219,6.87786906675547,6.13578981359799,6.6778923756817,6.43225945422646,6.591082330418
"B3GALNT2",5.5757848988407,5.8366228952892,5.59928630965183,6.05807670708439,6.06298531074252,6.27429598426928,5.80035441718668,5.41954719793321,5.25786726789691,5.67929742857057,5.73515456909143,5.97196901393022,5.68374821925034,5.66325482866795,5.61470308863642,5.94065049945181,5.98308309362203,5.99189422922277,5.23925620070141,5.73357377387656,5.59978221014884,5.87302795227004,5.92757472087847,5.96966874342053
"B3GALT1",4.21125026612005,4.30051770624331,4.52719587714634,4.58108790801857,4.58100479147511,4.45588836097629,4.64921980387188,4.38526692235614,4.2613964800977,4.66833271150171,4.40172705351703,4.39716849957338,4.48747477078798,4.30401106982385,4.30209856203826,4.48817890507245,4.33528101466103,4.43126531255714,4.22480148782944,4.75070335496116,4.4594730806653,4.3098514973683,4.41186666997491,4.53130482077991
"B3GALT2",4.68486785628599,4.46093723806738,4.57748994956454,4.52567977161807,4.5218838561135,4.38713038772659,4.67980738954703,4.71366890151906,4.27439023210717,4.73970405994632,4.67693674586461,4.43779005116983,4.3648800098439,4.2351906274571,4.76548084113824,4.7374972866339,4.53405423126958,4.30829721461091,4.4217965446018,4.46915987124983,4.41233983186758,4.40002158164597,4.5173992419319,4.92063172291336
"B3GALT4",5.50726185998649,4.93686447715801,5.24432718561526,4.46957352183442,4.50281419382163,4.34517041846897,4.77391518302631,5.59928630965183,5.38559529945609,4.30090616052741,4.26467288764981,4.22602842448154,4.9142643959278,5.01882843006064,4.90038938621459,4.23979669456513,4.46240639773018,4.31831460526915,5.81430922435611,5.4935855031331,5.00262250364562,4.35672886714282,4.33124086270484,4.36416215405743
"B3GALT5",4.27274009009304,4.262429921314,4.30473131343649,4.2691830390926,4.26101235411608,4.2429233186944,4.24155068356383,4.28820695062064,4.2643126800862,4.33472525008349,4.27914502059884,4.26470593028781,4.19866335498749,4.39188555195899,4.26801148429074,4.26648220875655,4.2430916848794,4.27536314216827,4.29278083950013,4.37484500258816,4.19073674300509,4.23901118196374,4.22084195978006,4.21751947762933
"B3GALT6",7.25031586694858,7.30520455244283,7.19510320511361,7.08823357307087,7.18090130406421,7.18189523964964,6.38801311839082,6.58889836108929,6.66899970674905,6.74790998345516,6.43413765189971,6.53786173822239,6.905609732768,7.23903924009152,6.97966059694575,7.08130331499548,7.29983541402446,7.14813512280114,7.1862356744726,6.98988841568977,7.29429304013801,7.26434258339222,6.89885035211064,6.98863460549932
"B3GLCT",7.06145859086791,6.92989660181457,7.11616813863745,6.80633168124361,6.82797469144846,6.8795802858567,6.18895488735768,6.17404698049646,6.38901763371909,6.64649522567599,6.6505097979189,6.53390993499638,6.38049295230145,6.48367754225529,6.47464843148617,6.65275189346846,6.619605094555,6.75772012428517,6.82987819665332,7.18860705729933,7.1731125196652,6.93813099074769,7.00243727558173,6.95729274071213
"B3GAT1",4.4548305126451,4.29484449533577,4.53837808803078,4.34398528453251,4.44211967493598,4.33236540391907,4.61948428800176,4.51710231165302,4.47094230511449,4.38028334667119,4.60285046212224,4.36888880692836,4.56084668084195,4.58141222674143,4.76548084113824,4.77373146844037,4.3490965680068,4.76847629451431,4.74140450204066,4.62105150962425,4.45628966124653,4.42185896447288,4.5135377235915,4.66583480016707
"B3GAT2",4.20479249721614,4.2335607024294,4.31034764181976,4.29676902427519,4.250477649056,4.22218423619968,4.36713642225401,4.2116695855381,4.21028745932772,4.26418447122523,4.23305008238426,4.29933714507938,4.39132854533397,4.21622418242814,4.28078005819822,4.30594063487042,4.20584693558404,4.33382156501846,4.222581608973,4.51486574677957,4.24052690161953,4.19050222581631,4.15466914433425,4.2458170699112
"B3GAT3",5.11441339226071,5.00941799006795,5.30485263576511,4.80839535739495,4.61659405806453,5.33067336264821,5.2742378286083,5.02000141012845,5.33380436120804,4.77074715596843,5.26224950836599,4.87475825392641,5.26926724476924,5.16978832480302,5.33737429703111,4.75070335496116,4.40822559708961,5.17426353614533,5.15971589047359,5.30872043859158,4.8838172324728,4.98655588276062,4.83826368633354,4.70688264111941
"B4GAT1",9.55557926091859,9.62868811021339,9.71205363301789,9.07846153364042,9.1579567929941,9.06864329265026,9.68905844332547,9.46508119019089,9.45147680040538,9.24159534047239,8.99411699872334,9.02984443158271,9.61995202173484,9.55188399783699,9.8339273819483,8.98696717421621,9.00499220174856,8.80662939285503,9.44798671129704,9.4962624503161,9.51073072832642,8.96726159248141,8.8353522778003,9.00382171447042
"B3GNT2",5.70947931726704,5.25252835233704,5.26076556170085,5.65247971377732,5.9802292738273,5.49751575197782,5.22153817677182,5.70089539141634,5.05631831825694,5.47235138403221,5.81334745927219,5.61531635012529,4.87078774542386,4.83203552084307,5.16388427899613,5.74896902241408,5.64894992859726,5.95956171209517,5.54701717336149,5.20637207707932,5.30371303871288,5.66117751085586,5.68649382597502,5.88731627881158
"B3GNT3",4.24064106800232,4.50368321756042,4.26320337387238,4.55226106300712,4.57632489701755,4.58141222674143,4.59199121976184,4.34986933727949,4.38735339730287,4.54193499702227,4.33097299363241,4.27090415898684,4.4821223418204,4.23628730530341,4.57502412776739,4.19261692511469,4.73154723765682,4.75070335496116,4.25484177411512,4.37484500258816,4.49501914034323,4.41889453130046,4.46001107699435,4.62982280585997
"B3GNT4",4.37718400509082,4.44083704337791,4.4490681458749,4.5014336311279,4.60756758196125,4.92549644437617,4.39513719747767,4.22987754849577,4.54738851207706,4.6508557124954,4.30821560309335,4.42423500094968,4.76623583349515,4.9856396296762,4.82843141397367,4.60436271952845,4.5552574735408,4.50092727647407,4.93948114231125,4.66656491008392,4.71864540407956,4.58238006415316,4.54786125376945,4.44596334484258
"B3GNT5",4.59058479241918,4.8870164368684,4.53452049798536,5.21429807980036,4.84962088032708,5.16579659733313,5.01485434228811,4.90075087747502,4.87740233970335,5.22602695144299,5.11921797147741,5.57597393582538,5.71561225682435,5.38386900816673,5.91497723280616,5.92262820029144,5.96472033237955,6.13210912689181,5.79624969406601,5.62631067117122,5.8490340919748,5.74773895530432,6.17392209844711,6.29584100577753
"B3GNT6",4.49962219897508,4.34223882335218,4.42484537453608,4.75016171348745,4.48423442703263,4.59730718653205,4.88982916876112,4.88569340726325,4.73656173597908,4.39626518299465,4.36457595017971,4.51486574677957,4.75706396184314,4.56435848948671,4.81549766600527,4.46591072144978,5.12298078071729,4.76416519539599,4.4217965446018,4.88851991522185,4.5552574735408,5.0342159864334,5.0571980730771,4.58157983660684
"B3GNT7",4.24770317956716,4.21304004524321,4.29918042634861,4.27864921124726,4.30981086774018,4.44083704337791,4.49976270301754,4.33427048685116,4.35288647308823,4.22128419782815,4.27411644966074,4.23302211796983,4.3401788893011,4.50485028137185,4.2258740199127,4.56710097236505,4.38201276573984,4.3767561948692,4.3747417907699,4.34554541455124,4.22064345738692,4.35455513045687,4.46646101772742,4.39955106591684
"B3GNT8",5.22890788499764,4.9017812563544,5.31567207498085,4.68819597085867,4.79330297666809,4.7572467462272,5.34470876509565,5.03546648310079,5.37694516773964,5.11355565688669,4.66351300782372,5.26677730004186,4.89040710496014,4.97830335050293,5.30819051669138,4.90065845861773,4.7267299943158,4.60506067964063,4.80671246195767,4.84923822389166,5.30720508459032,4.3409200225141,4.46929994409319,4.37347553727161
"B3GNT9",4.49200632225605,4.72859860565317,4.33555602859217,4.24019027410238,4.71734257036684,4.33056180523561,4.5452011291776,4.32140237132781,4.51935871801963,4.36243973209962,4.34139174677413,4.35722609728336,4.51471641064537,4.43715805176469,4.38472614535873,4.50194231461881,4.37148919413142,4.35972095960967,4.28909451835985,4.41483318415402,4.88796986583766,4.41607509560898,4.43152180177411,4.28613831232283
"B3GNTL1",4.86568987961305,5.42179197921058,4.93883190377778,4.54864174996886,4.79330297666809,4.7572467462272,4.76605722583903,4.53267476672877,4.68865654087438,4.63798058502956,4.97848891358515,4.83089932036091,5.46461365098616,5.13353872006242,5.02612931810177,4.66923862786641,4.90149827192068,5.10348709491989,5.03832989606457,5.02234321898434,5.14730580805209,5.14267300209258,4.84375094781617,4.76509305199637
"B4GALNT1",4.26320337387238,4.35752028028225,4.3200228412582,4.3397121871906,4.23951176286651,4.21651290524294,4.38472614535873,4.25367183981732,4.24728617185281,4.20474817995883,4.35298424454055,4.47671565503639,4.67225767106639,4.31610660512286,4.2929365165867,4.25777280895466,4.23259128912829,4.2163664355061,4.33128500738198,4.30650744159553,4.39077619355228,4.3025750491375,4.2518380556997,4.40774840091363
"B4GALNT2",4.26615237029965,4.2323241908414,4.24955149080423,4.27077031764576,4.38179168310126,4.23008763779746,4.32392078011827,4.30130365679185,4.21249615896052,4.30993350406147,4.2613964800977,4.30821560309335,4.31500168632262,4.25002630793202,4.40276889677218,4.355047934935,4.2595456148215,4.22480148782944,4.26262396480269,4.25821465540958,4.26352989971672,4.40810681407704,4.4004699744555,4.23104378861811
"B4GALNT3",4.3120033060574,4.30051770624331,4.70760686289249,4.61351497330819,4.35742081771788,4.35851437351867,4.40345718404172,4.31298876716653,4.43577120144597,4.26262396480269,4.5716904639654,4.35259199179939,4.30739541573662,4.39960992760491,4.3120033060574,4.23697514122174,4.30706950335883,4.35972095960967,4.53837808803078,4.34554541455124,4.3340898819001,4.3098514973683,4.44390692583675,4.33646841425635
