"Feature","HUVEC_scr_siRNA_1.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL"
"DYNLRB2",2.894128342,2.903708876,2.792980274,2.792032332,2.815057708,2.792146522,2.740379988,2.731213356,2.81732338,2.725549554,2.928635074,2.539706178
"DYNLRB1",7.228664292,7.377973334,7.380781721,7.266562591,7.460981011,7.193737445,7.336261585,7.321462799,7.335090111,7.458540518,7.320320529,7.327672243
"TEKT1",4.311181545,4.37832035,4.206437981,4.392728168,4.132574034,4.254454479,4.270051884,4.098801722,4.171976884,3.875623911,4.567724206,3.887352688
"H4C2",3.974221207,3.576996295,3.417827791,3.155749784,3.679307408,3.508904717,4.014396053,3.399691808,2.904229199,3.310843801,3.259962868,3.479389478
"TLN2",6.255278783,6.654849808,6.515745928,6.709367581,6.211165698,6.466225128,6.66631,6.443469361,6.639909034,6.526876747,6.472920121,6.135927983
"MS4A8",4.482306614,4.311998799,4.799178227,4.286348669,4.165752909,4.280706468,4.663372844,4.551891861,4.554430336,4.220951546,4.341453251,4.565906146
"PARP9",6.656128813,6.873425699,6.861245884,7.005554995,6.845531585,6.765890225,7.084183565,7.1288798,6.98693791,6.638712653,6.686228836,6.647669527
"SESN2",7.992087462,7.993167761,7.875951922,7.971135296,7.745192418,7.940500672,8.266201505,8.08773686,8.035096962,8.000576313,7.998565252,7.953978189
"H4C5",5.896053409,5.516993895,5.534443318,5.414611919,5.733357092,5.640676444,5.738557074,5.2267102,5.686102431,5.935216899,6.072853805,5.719272483
"H4C13",10.74220553,10.47856553,10.31730204,10.4517591,10.6709028,10.79006515,10.20232031,10.40258862,10.45532719,10.63234209,10.77275465,10.96835639
"H4C7",2.035422195,2.552268405,2.314822036,2.10071523,2.267237371,2.054300233,2.122384811,2.24541433,2.181935433,2.037940134,2.021929453,2.119600169
"CRISPLD1",6.128737618,7.166152137,7.399023093,7.321125979,7.217095507,7.152534281,6.511925094,6.761393182,6.76791573,7.043647995,6.248015912,6.319367895
"CD99L2",8.829300986,8.622160598,8.565772228,8.528735876,8.542504158,8.24171171,8.992746317,8.979934156,8.95170952,8.507012996,8.683846334,8.620942237
"HSDL1",8.46498199,8.558285611,8.778048861,8.758095471,8.707849126,8.659937354,8.335379041,8.388689789,8.364674788,8.455785201,8.418828327,8.268783263
"RPS6KL1",5.874978329,5.956261846,5.886603873,6.00035366,5.828330542,5.897899953,5.829949135,5.595933641,5.83883943,5.9438206,5.827562534,5.781402932
"RHNO1",6.540519435,6.474483289,6.439465487,6.503097626,6.471515775,6.520819795,6.509417489,6.587775639,6.561389483,6.690648504,6.654369384,6.514866833
"TRAPPC9",7.444461724,7.674493745,7.962002931,7.737855282,7.626785641,7.603859853,7.772709805,7.866551337,7.772943333,7.510987953,7.359666393,7.351991492
"SLC4A9",4.289491406,4.422682468,4.208076665,4.463556468,3.972119989,4.660082289,4.409398053,3.33042975,4.370814795,4.316662702,4.258413861,4.328074541
"CALN1",3.423691221,3.684181974,3.675439952,3.810395515,3.667421226,3.805336017,3.456200102,3.700123377,3.487568912,3.571252706,3.594011809,3.941834668
"SH3BGRL2",9.692516829,9.18645387,9.248380754,9.242456212,9.344908063,9.307115846,9.334552666,9.278825315,9.182242663,9.412204378,9.60673205,9.637944248
"CASP4",5.74144674,5.848987721,5.801171906,5.916611186,5.785346786,5.77938927,5.861934434,5.879283166,5.766706835,5.745565687,5.640606739,5.527936258
"JAM3",9.667733642,9.513002218,9.559760728,9.573356655,9.785456337,9.69646258,9.263485327,9.281229844,9.162319054,9.67375955,9.602355959,9.579932371
"FERMT3",8.959491064,8.160812386,8.166693894,8.10969495,8.569545815,8.394730561,8.141645631,8.117434457,7.947582793,8.781150277,8.931544704,8.868032442
"TRPT1",6.26701821,6.622884192,6.456069803,6.719235091,6.912269887,6.359130925,6.772309038,6.636845045,6.449597851,6.501844122,6.516781768,6.028752623
"NRIP2",5.447172984,5.751918427,5.473542873,5.473553042,5.305902984,5.536309858,5.569350167,5.522705126,5.475574469,5.504142832,5.551719037,5.415126814
"ESPN",5.676845214,5.891287518,5.421617756,5.503202607,5.516337276,5.551966472,5.670717917,5.898051714,5.553151229,5.91159901,5.676056931,5.347941695
"CRISPLD2",4.454602767,4.649503684,4.537190603,4.334912266,4.494946387,4.246966432,4.670109963,4.468965747,4.312312147,4.397369685,4.552486593,4.440228066
"YPEL3",7.83616564,8.342240991,8.767317707,8.476560868,8.454602651,7.896525971,8.494181331,8.523582187,8.36753513,8.171563197,8.041739916,7.839513546
"TLCD3B",6.165039694,5.8461989,5.888148135,5.765261602,5.88129323,5.788915599,5.701831349,5.935079374,5.606921847,5.697292216,6.056024389,6.127565939
"INHBE",4.067691512,4.353783721,4.207211886,4.206200101,4.215758942,4.311200943,4.349930224,4.2832319,3.902131888,4.461818571,4.234870392,4.234870392
"RIOK1",8.069687226,8.026869276,7.856472085,7.887965158,8.080358425,8.385983186,7.848050595,7.735947961,7.872408762,8.107477981,8.133632678,8.270852516
"SLC25A18",4.78768594,4.994661386,4.596156948,4.608278336,4.527779339,4.757484429,4.885781415,4.535139756,4.859426788,4.256102504,4.865549826,4.853260837
"ATG10",4.859688339,4.643565464,4.902311486,4.691880036,4.806306725,4.925177583,5.090664358,5.039305652,5.391821469,4.646577013,5.006637481,5.127840158
"ITCH",10.01028451,10.09596765,9.960826979,10.0290311,10.0903632,10.16405087,9.822081073,9.887780547,9.879936186,10.05524162,10.00197825,10.0515565
"TFAP2D",3.505049757,3.555109846,3.569619725,3.712909243,3.758074486,3.689027077,3.363129713,3.887822872,3.539923078,3.880549949,3.578049587,3.645999378
"MARVELD1",8.669221157,8.816250657,8.822707683,8.757842262,8.684050215,8.620531573,8.895336449,8.945807019,8.871357406,8.746936584,8.815160274,8.718342589
"GRWD1",9.957080899,9.681620566,9.515737731,9.62086936,9.751666737,9.862072751,9.772351575,9.629195247,9.741798578,9.911738919,9.946886256,10.04264009
"ZNF484",6.666423571,6.538542276,6.518566848,6.269579392,6.282847903,6.565370408,6.225536142,6.252963291,6.207545598,6.383158362,6.444933028,6.669861241
"L3MBTL2",7.610049473,7.271089179,7.387915496,7.273625518,7.447538697,7.289524781,7.407580278,7.247913954,7.176480117,7.432929345,7.690292298,7.378253411
"LONP2",9.331620236,9.472817227,9.460692951,9.414127881,9.506613913,9.499661164,9.321132104,9.2858357,9.260564922,9.417211164,9.290287676,9.274595812
"KRTAP4-12",1.88329247,2.094732506,2.278583131,1.762612134,3.224980436,2.107645371,2.098800713,2.035800226,1.835910767,1.828764837,2.08304949,2.217110297
"TAS1R3",5.358196579,5.299509447,5.061971355,5.243464959,5.161449137,5.315792444,5.14077004,5.203126494,5.273256466,5.355544952,5.175534106,5.407672855
"RBP5",5.753435619,6.071537105,5.664261445,5.856405715,5.600730029,5.751306919,5.911769183,5.854657665,5.89234339,5.849337453,5.676469947,5.720412051
"RBM4B",6.218382832,6.109756876,6.210255211,6.285300923,6.350827966,6.266655552,6.280784216,6.379762761,6.282515891,6.262677278,6.111218551,6.15820626
"FRMD8",5.694147441,5.664829553,5.646616049,5.531409189,5.650493541,5.69308387,6.05070899,6.188480082,6.36864912,5.373563076,5.618003738,5.435795851
"ARMC10",7.866187277,7.502805249,7.567501183,7.550635544,7.507856065,7.33541827,8.290877908,8.295075416,8.243844993,7.415771085,8.08484908,8.002641738
"MAD1L1",7.023384256,7.150274135,7.056707263,7.173893171,7.125074417,7.036362963,7.242315155,6.955340919,7.041621616,7.160970508,7.09414846,7.089671186
"KCNK16",4.272398155,4.498882295,4.406041709,4.730073264,4.280781976,4.364640576,4.349078578,4.490885881,4.60950492,4.256688188,4.66991094,4.397317419
"CASP5",2.788452149,3.5082359,2.781059602,2.880588223,3.29956212,2.764618783,2.721644469,3.302113569,2.846236912,2.831309243,3.328053988,2.953635486
"NME5",3.920988817,4.693149264,4.454578567,4.516343181,4.52134492,4.295190626,4.236196312,4.111540733,4.464181708,4.645341805,4.130250008,4.279341349
"OR1A1",2.750400821,2.865465643,2.75349595,2.762210884,3.065028668,2.707666055,2.443467292,2.646495841,2.920967518,2.693416138,2.935933725,2.678611825
"ESYT3",3.446333342,3.595628016,3.222483276,3.445413432,3.133844008,3.349368736,3.684099833,3.466559279,3.436138124,3.302893205,3.446488957,3.266353701
"SYT16",4.496598503,4.733038937,4.423525598,4.703811174,4.70116495,4.940271545,4.877174968,4.703811174,4.494634393,4.728651359,4.619875305,4.879054391
"SETDB2",5.328418114,5.722856963,5.706679101,5.217783777,5.687412658,5.080777151,5.558423905,5.821853242,5.480730513,5.585822547,4.850928509,5.258750344
"ROPN1L",5.525787177,6.058966481,6.168848749,6.253005251,6.044081259,5.767983321,6.080061616,5.966479623,5.947174054,5.759177279,5.551546838,5.762133449
"ANGPTL6",5.71775978,5.858179,5.584185788,5.610941159,5.431756987,5.614323579,5.675994819,5.514960513,5.592850145,5.493836562,5.652464422,5.549321859
"KLF16",7.678604354,7.569922252,7.518443928,7.256192138,7.594491506,7.531435203,7.377247849,7.65353052,7.511751014,7.909826797,7.789305324,7.579281942
"FSD1L",4.472563576,4.254761603,4.456343199,4.06150285,4.214693206,4.421796676,4.354095571,4.359935142,4.32621728,4.391303581,4.239102239,4.109790509
"TMTC1",6.736405607,7.728230732,7.732352037,7.641724873,7.196154685,6.977822849,8.083007917,8.118090441,8.12488552,7.181423322,6.90975363,6.812504679
"ATAD3B",5.499428899,5.197257555,5.793504679,5.730356625,5.943084728,5.346447437,5.294308791,5.1719283,5.588725699,5.672683557,5.68944679,6.001868263
"OR1D5",3.246926544,3.027169947,3.049985458,3.481226571,2.647495545,3.252734304,1.977576853,2.875680408,3.438917742,3.357941455,2.953306081,3.13620513
"TAF3",7.409190492,7.081103534,7.150240762,6.844141353,7.102699856,7.342426735,7.309465837,7.048811334,7.060038837,7.249795208,7.439976711,7.341448038
"RSPH3",6.194487886,6.273029089,6.065903759,6.516063463,6.424296075,6.270305762,6.171304449,6.243970611,6.260318464,6.176300359,6.040350792,5.948356702
"TMEM120A",7.508920721,7.519156735,7.722783439,7.816134905,7.314390711,7.238404899,7.842080969,7.801396732,7.835177327,7.339068841,7.578774594,7.433226197
"TTTY5",4.925651567,4.832111577,5.042800563,4.927221376,4.6556946,4.696454105,4.668858711,4.954800478,4.948026255,4.689318792,4.722525545,4.837743443
"TTTY11",2.449628356,2.405184168,2.707090309,2.500469463,2.702510238,2.759438134,2.48801063,2.731406843,2.294824083,2.230439471,2.915888584,2.746117521
"TTTY12",1.735387826,2.096303689,2.584001879,2.061541741,1.834351748,1.968184823,2.26098088,2.462962946,2.317251328,1.987352854,2.211320291,2.342104002
"TTTY13",3.211827458,3.207214747,3.132030018,3.050897172,3.22595151,3.115022105,3.225985121,3.150993857,2.860012584,3.49294128,2.871381185,3.124454189
"TTTY14",3.041019936,3.493491509,3.742515898,3.00591867,2.979034974,3.466313414,2.458761305,3.596717555,3.091596381,3.07553782,3.113389852,2.944433954
"OR1E1",2.46961054,2.418068863,2.655309896,2.584848187,2.6145065,2.647221667,2.799753253,2.915226043,2.795500968,2.91608081,2.882229988,2.399660417
"RAB34",6.329964317,6.408302863,6.081414041,5.868497672,5.919497807,6.117981918,6.443241722,6.491237179,6.33000797,6.118696401,6.629145929,6.427419731
"HMCN1",5.479640537,6.217071224,5.841803018,5.859176258,5.812254449,6.453941983,5.972718268,6.14135217,6.335652479,5.252362837,5.418213198,5.862149655
"GPR61",3.772557047,3.592566943,3.653446923,3.468192607,3.418896638,3.493306856,3.67920802,3.235648651,3.414494738,3.297526242,3.517345865,3.569626713
"TBC1D10A",5.780553835,5.866130471,5.795856953,5.638915792,5.864075128,5.473224795,5.789624188,5.787145956,5.654446113,5.758200576,5.667536903,5.884990498
"BCO2",3.803495113,4.197038523,4.166081358,4.199580971,4.239793125,4.118005459,4.196058002,4.200892927,4.065657482,4.005788616,3.877992493,4.004228526
"MRO",4.8909431,4.968103415,4.769756158,4.998465713,5.008456072,4.974340354,4.766142371,4.792304798,5.40167274,5.069987651,5.232531883,5.069638734
"TM2D2",7.531608598,7.755339846,7.630843213,7.661330018,7.620021259,7.419278954,7.77310898,7.885810735,7.882142527,7.415847502,7.492405034,7.486618711
"USHBP1",5.638993593,5.507557497,5.60404134,5.739068408,5.612970396,5.562222711,5.41979172,5.662074134,5.769359645,5.284701057,5.586370178,5.433004069
"CDCA7",7.535581159,6.451846977,6.547386851,6.615885968,7.197089715,7.137015914,6.650846206,6.525390222,6.837973325,7.268223441,7.243919188,7.491240602
"OR1E2",3.177168016,3.413579669,3.130167017,3.326212096,2.943298867,2.702760387,3.321346357,3.057096565,3.431201869,3.348581723,2.878042905,2.929147456
"MIXL1",5.809009314,5.6700294,5.950500359,5.835163146,5.980761312,5.674583912,5.86761315,5.971267618,5.993148025,6.012988122,5.752922883,5.907065291
"TSPAN10",3.742515898,3.543460278,3.488700899,3.702335909,3.462439571,3.700691701,3.885879757,4.091659721,3.448499602,3.708721355,3.657309574,3.882126219
"SLC25A2",4.385249399,4.859071868,4.856992464,5.083611374,4.396653143,4.843089327,4.490746249,4.843932214,4.678181889,4.604681325,4.566521517,4.674523671
"PRSS27",5.114018346,5.105585962,5.181851327,4.984485454,5.09550704,4.960026882,5.159422425,5.024622959,4.87669828,5.186055607,5.128735193,5.00353656
"TTLL2",3.097938115,3.148372272,2.918520589,3.308446606,3.073167139,3.566774512,3.15400724,3.353509528,3.253221601,3.174472151,3.782241251,3.18416611
"FGFBP2",3.495855241,3.599240535,3.395486771,3.314589449,3.615829341,3.327982305,3.495855241,3.711736335,3.638451612,3.551134089,3.151020957,3.522515983
"WDR87",2.946003985,3.439736869,3.222428302,3.013717509,3.150618016,3.220843241,2.927560741,3.59046093,3.157171122,3.051680812,3.401289396,3.229689845
"SPATA9",2.349845394,2.586273704,2.461825565,2.440234985,2.540169536,2.305905405,2.673659321,2.42424756,2.369022604,2.595572934,2.469436266,2.301935148
"SNX25",7.919035127,7.904731298,8.044740892,7.970729558,7.932125978,7.992595071,7.856271152,7.961753533,7.889509266,7.828213827,7.986654887,7.753456434
"KCTD10",6.948991787,6.666371466,6.551822669,6.867142197,6.860766002,6.708802975,7.008131395,6.953477134,6.689665933,6.679623988,6.876126986,7.08131652
"SPATA16",3.704713424,3.906923877,3.305007382,3.64422094,3.59691333,3.513896109,3.429289989,3.421886148,3.537943136,3.455827961,3.806569839,3.60561862
"TTC29",2.555928725,2.961673454,3.008270176,3.104269036,2.886498681,2.568304893,3.019571479,3.080404214,2.98017245,2.919138312,2.786510982,2.904275688
"KRTAP1-5",4.411852511,4.380156141,3.997592354,4.285732031,4.198311055,4.418510295,4.156302674,3.974437846,4.230580908,4.199134614,4.615327432,4.343382363
"KRTAP3-1",4.12938933,4.550316284,4.252566871,4.351582901,4.003690114,4.579749553,4.453836286,4.266541149,4.420715352,4.485480143,4.206116246,4.37670651
"KRTAP3-2",3.867704847,3.515249957,4.015258783,3.602240301,3.757625745,3.220414169,3.537858449,3.668082325,3.898330173,3.619682943,3.695431092,4.001918325
"CASP6",6.979256563,7.09167574,7.315088712,7.121600226,7.232364054,7.231606825,6.827936483,7.094096713,7.100926489,7.076522492,6.919555327,6.880921663
"OR1G1",2.711540578,2.863670954,3.055630823,2.829640234,2.652473217,2.764955984,3.400821571,2.567410006,3.145968209,2.576972825,2.790481218,3.040734797
"KRTAP9-3",2.870857741,2.510394205,2.296647338,2.746973048,2.421595457,2.737054379,2.767986589,2.294956284,2.649254314,2.288369843,2.545730356,2.619535726
"KRTAP9-8",5.87549291,5.737277329,5.450734348,5.564164209,5.461237772,5.888391191,5.74342475,5.429134989,5.713258515,5.849304002,6.074024569,5.815153129
"KRTAP17-1",4.896889333,4.949801474,4.986513976,4.7144823,4.70811714,4.856043621,5.318390795,4.832086906,5.067490041,4.812480749,5.10727104,5.12063641
"HASPIN",7.606646272,7.269839937,6.95945312,7.142744052,7.461233817,8.016468313,6.839951952,7.067768241,7.448054907,7.577249331,7.440382594,7.861386915
"OR3A3",5.493292031,5.582717379,5.459682416,5.619979488,5.607691321,5.535378268,5.398096208,5.570135521,5.282307615,5.27115353,5.401041903,5.276331431
"STARD3NL",7.678482096,7.739681623,7.777124146,7.771585739,7.770781104,7.740427157,7.633950968,7.720817974,7.689659392,7.818809979,7.668384761,7.664602762
"STK40",8.214351875,8.133999258,8.101309806,8.083760999,8.040489428,7.965294296,8.11263556,8.095306401,8.073610621,8.007497353,8.044551409,8.066170839
"SPRTN",7.237037299,6.520220306,6.831401238,6.699323204,6.688036457,6.601413599,7.008898601,7.234595107,6.975162102,6.717436986,7.189811482,6.970556784
"HDAC10",5.600808923,5.652414208,5.706772624,5.879908367,5.503821691,5.567565801,5.950612778,5.555429936,5.571952696,5.521957112,5.413945283,5.528942429
"RASSF4",4.821728289,5.403925151,5.342801444,5.374384615,5.337293664,5.131797358,5.022529093,5.15386717,5.276232224,5.427482151,4.946455394,4.965461966
"LRMDA",4.138150472,4.553337054,4.671945008,4.465587474,4.339796744,4.279628422,4.422367876,4.358763798,4.631605665,4.31401321,4.382751495,4.390686615
"EIF2A",9.439811088,9.293793985,9.356923186,9.490295592,9.495414973,9.389758091,9.308362764,9.42553408,9.461814365,9.349868792,9.454136498,9.47132808
"PIP5K1A",4.604322997,4.155847386,4.363485169,4.210306191,4.637628499,4.333436452,4.735557184,4.271010119,4.219079573,4.356571077,4.127134602,4.122142207
"TATDN1",4.916730029,4.890286793,4.850478339,4.802352607,5.084605436,5.187120452,4.553207792,4.809861957,4.982109616,4.782061006,4.974264361,4.936552918
"TM2D1",4.695671575,4.852441759,4.814893774,5.001730492,4.908036605,5.084621451,4.633226419,5.041533308,5.140120105,4.777656484,4.983795635,4.797402553
"TSSK1B",3.738885221,3.645552741,3.581344001,3.688517973,3.703700028,3.714207224,3.420592453,3.703364028,3.903586401,3.386786069,3.555661445,3.496555333
"IMMP2L",4.000772321,4.233438991,4.031715181,4.312502007,4.12924599,3.993570865,4.230622669,4.376914838,3.817675179,4.192208774,3.919355989,3.816644938
"PIP5K1B",3.598427267,3.910809182,3.448961597,3.403056117,3.228044845,3.539076496,3.564008793,3.546301722,3.456633395,3.76663227,3.452406377,3.507593329
"FCAMR",4.215935658,4.218490011,4.140885812,4.268833429,4.016036854,4.361561814,4.289248096,4.360987303,4.415446012,4.228069483,4.186208224,4.006473581
"NACA4P",4.603541806,4.257297982,4.131494116,4.747522818,4.67222096,5.104290554,5.439164428,4.316694271,4.852120797,4.543395378,4.830241887,4.765228922
"RACGAP1P1",4.222391094,4.140763784,4.504674852,4.073722163,4.255418872,4.212929453,4.158112145,4.209886961,4.740622524,4.226956742,4.337095663,4.420245056
"FRMD8P1",6.694446713,6.750291782,6.986806329,6.643870978,6.441689534,6.09733494,7.008802869,7.050203291,6.991307723,6.535554848,6.70431015,6.94624984
"SLC4A11",8.081406682,7.788763183,7.792153935,7.835852846,7.747020941,7.586837056,8.320602528,8.417337326,7.991033195,7.817249727,8.110736665,7.831157705
"PIP4K2B",9.038525363,8.994830739,8.979391957,8.977135413,8.992163443,8.969117918,8.985683507,9.007290797,8.998640899,9.02352769,9.040805393,9.00772562
"PLA2G6",5.660414467,5.852484354,5.645026892,5.572882047,5.534655041,5.437809609,5.930752421,5.741089492,5.499220938,5.733894118,5.479986271,5.138382074
"IFI27L2",5.989082824,5.713045922,5.942267207,5.954420557,5.941340317,5.631437999,5.897432079,5.882603072,5.740621506,5.804396877,5.694231375,5.626193645
"TSSK6",4.465536303,4.574014647,4.049773807,4.234895984,4.513442605,4.497255616,4.276080938,4.363988778,4.619875305,4.124486473,4.48065896,4.651331936
