"","GSM926651_Boeckel_K2.CEL","GSM926652_Boeckel_K3.CEL","GSM926653_Boeckel_K4.CEL","GSM926654_Boeckel_S2.CEL","GSM926655_Boeckel_S3.CEL","GSM926656_Boeckel_S4.CEL","GSM926657_Boeckel_K2.CEL","GSM926658_Boeckel_K3.CEL","GSM926659_Boeckel_K4.CEL","GSM926660_Boeckel_S2.CEL","GSM926661_Boeckel_S3.CEL","GSM926662_Boeckel_S4.CEL"
"PDS5B",9.40384921768572,9.19016724922397,9.48336008291549,9.38928174743888,9.36868798904374,9.33485933263216,9.40384921768572,9.19016724922397,9.48336008291549,9.38928174743888,9.36868798904374,9.33485933263216
"FNBP1",9.73550689383068,10.1411073564024,9.8847726507956,9.87854930909615,10.1708018208089,9.97908465950199,9.73550689383068,10.1411073564024,9.8847726507956,9.87854930909615,10.1708018208089,9.97908465950199
"ZHX3",8.23541614151782,8.20224370524264,8.12307376135139,8.34906385734939,8.37494929094357,8.39706610736427,8.23541614151782,8.20224370524264,8.12307376135139,8.34906385734939,8.37494929094357,8.39706610736427
"ENDOD1",10.5131517111463,10.4720718427083,10.2099500436347,10.6237940956191,10.6120838304757,10.5589680382017,10.5131517111463,10.4720718427083,10.2099500436347,10.6237940956191,10.6120838304757,10.5589680382017
"ZSWIM8",9.70382779229739,9.88295810336674,9.77644792763621,9.57275958979855,9.76912030335486,9.65118562971982,9.70382779229739,9.88295810336674,9.77644792763621,9.57275958979855,9.76912030335486,9.65118562971982
"NMNAT2",7.1987247101933,7.30998412211291,7.06634809592653,7.2549602343951,6.90250090048571,7.23096164551505,7.1987247101933,7.30998412211291,7.06634809592653,7.2549602343951,6.90250090048571,7.23096164551505
"CLUAP1",8.10049334460789,8.17470949401392,8.39630159355345,8.01651056998931,8.25990095740676,8.1229973371908,8.10049334460789,8.17470949401392,8.39630159355345,8.01651056998931,8.25990095740676,8.1229973371908
"FOXD2",8.32849145072796,8.3893750715645,8.07230044057511,8.32046692067247,8.13948041138216,8.2632363298421,8.32849145072796,8.3893750715645,8.07230044057511,8.32046692067247,8.13948041138216,8.2632363298421
"GGA2",10.4457930530423,10.3836399417039,10.3682340063407,10.6217156834883,10.5145185810507,10.5257979350953,10.4457930530423,10.3836399417039,10.3682340063407,10.6217156834883,10.5145185810507,10.5257979350953
"WAPL",9.47077097642763,9.47399362827324,9.57355386940337,9.52465898298497,9.53627604175423,9.50227126538782,9.47077097642763,9.47399362827324,9.57355386940337,9.52465898298497,9.53627604175423,9.50227126538782
"SETX",9.61304048959385,9.67895856994195,9.85590431873098,9.51949425687515,9.90789499116984,9.76178431982214,9.61304048959385,9.67895856994195,9.85590431873098,9.51949425687515,9.90789499116984,9.76178431982214
"EMC1",11.0195060693198,10.8650485202558,11.1399686227452,11.0695161404176,11.0193460703501,11.1767881824258,11.0195060693198,10.8650485202558,11.1399686227452,11.0695161404176,11.0193460703501,11.1767881824258
"FOXS1",7.14165414865489,7.63355499899073,6.80341719153627,6.94304973977563,7.2624038680742,7.40635260569322,7.14165414865489,7.63355499899073,6.80341719153627,6.94304973977563,7.2624038680742,7.40635260569322
"CMTR1",9.35974186890044,9.34937034896491,9.4261340066821,9.15577255905446,9.44012242323047,9.02586924087646,9.35974186890044,9.34937034896491,9.4261340066821,9.15577255905446,9.44012242323047,9.02586924087646
"ERP44",11.7877951155123,11.8710933774738,11.81546350957,11.9526336334509,11.9588728805077,12.0102264433958,11.7877951155123,11.8710933774738,11.81546350957,11.9526336334509,11.9588728805077,12.0102264433958
"HECW1",6.57306940459847,6.55640573050239,6.28490753240446,6.62379059439812,6.37017553343113,6.55657042823658,6.57306940459847,6.55640573050239,6.28490753240446,6.62379059439812,6.37017553343113,6.55657042823658
"SWAP70",11.5629260783597,11.3267392373274,11.3280032027323,11.4475911395142,11.4036581807513,11.2859716524547,11.5629260783597,11.3267392373274,11.3280032027323,11.4475911395142,11.4036581807513,11.2859716524547
"RRP1B",10.1412371708646,9.98774719773599,10.0990234809119,10.0027546589054,9.85305819753948,9.94417191914425,10.1412371708646,9.98774719773599,10.0990234809119,10.0027546589054,9.85305819753948,9.94417191914425
"MYCBP2",9.68379798400055,9.78890712270088,9.87179475968433,9.69901921869373,10.0319445832262,9.84451073839942,9.68379798400055,9.78890712270088,9.87179475968433,9.69901921869373,10.0319445832262,9.84451073839942
"FOXO1",10.9367468912383,11.1201506620914,11.0246850326074,10.8635806079414,10.8436198721414,10.9915574205168,10.9367468912383,11.1201506620914,11.0246850326074,10.8635806079414,10.8436198721414,10.9915574205168
"AVL9",8.31261755101421,8.37511998065336,8.50553181447941,8.51051375702511,8.45713867840976,8.54639552760959,8.31261755101421,8.37511998065336,8.50553181447941,8.51051375702511,8.45713867840976,8.54639552760959
"KDM4C",7.88281308448796,7.81868868683692,8.00687554028868,8.0269279981599,8.34884098600661,8.20742424157253,7.88281308448796,7.81868868683692,8.00687554028868,8.0269279981599,8.34884098600661,8.20742424157253
"PPRC1",10.0854975732046,9.6898985016866,10.1059486391088,9.92457937976626,9.88277890196559,10.0176006605688,10.0854975732046,9.6898985016866,10.1059486391088,9.92457937976626,9.88277890196559,10.0176006605688
"ERC1",10.5601101607313,10.4523111745874,10.3953623612443,10.2867838887456,10.4119230537573,10.243179594541,10.5601101607313,10.4523111745874,10.3953623612443,10.2867838887456,10.4119230537573,10.243179594541
"EXPH5",5.58535262914971,5.72909903977794,5.4879996575722,5.55720974617459,5.60613425871512,5.54745591124405,5.58535262914971,5.72909903977794,5.4879996575722,5.55720974617459,5.60613425871512,5.54745591124405
"TRIM35",9.37983462185878,9.36048103813116,9.2359823166386,9.33124620003277,9.19899221535535,9.36550871684966,9.37983462185878,9.36048103813116,9.2359823166386,9.33124620003277,9.19899221535535,9.36550871684966
"PEG10",11.4840945649409,11.2521053854301,11.4197236396499,11.4553766523013,11.0247503845153,11.2317756565588,11.4840945649409,11.2521053854301,11.4197236396499,11.4553766523013,11.0247503845153,11.2317756565588
"ZC3H13",9.18452046515715,9.1823496360214,9.38080584155557,9.10069035174778,9.12972570593599,9.14395882636211,9.18452046515715,9.1823496360214,9.38080584155557,9.10069035174778,9.12972570593599,9.14395882636211
"ARHGAP26",8.90513449898379,8.91840328868096,8.98095795953792,8.72890270489443,9.11081276989087,8.96592986721413,8.90513449898379,8.91840328868096,8.98095795953792,8.72890270489443,9.11081276989087,8.96592986721413
"TTLL5",11.3901306303057,11.0246114043918,11.2305351567156,11.4331134357342,11.3369945799673,11.3694486245916,11.3901306303057,11.0246114043918,11.2305351567156,11.4331134357342,11.3369945799673,11.3694486245916
"KIF1B",9.92911523968022,9.98741376399363,10.0014314766734,9.85893023377635,9.98095212962117,9.84426910659911,9.92911523968022,9.98741376399363,10.0014314766734,9.85893023377635,9.98095212962117,9.84426910659911
"CDK19",8.94353214114573,9.4833584626187,9.38321751445623,8.81007006364345,9.04351648471619,9.10785975727222,8.94353214114573,9.4833584626187,9.38321751445623,8.81007006364345,9.04351648471619,9.10785975727222
"SARM1",8.54950405312871,8.67116948490436,8.44810140826402,8.36161170754515,8.27552579761176,8.21895741922003,8.54950405312871,8.67116948490436,8.44810140826402,8.36161170754515,8.27552579761176,8.21895741922003
"ZBTB43",7.56274411173791,7.76469302720478,7.73460757008065,7.75146031390597,8.00502915637852,7.99755145025101,7.56274411173791,7.76469302720478,7.73460757008065,7.75146031390597,8.00502915637852,7.99755145025101
"MCF2L2",6.07694586778909,6.02832692578877,5.89271483762101,5.91683442849928,5.7754844734263,6.02320701497417,6.07694586778909,6.02832692578877,5.89271483762101,5.91683442849928,5.7754844734263,6.02320701497417
"FSTL4",7.38295848508886,7.51837315972339,7.2528794708482,7.44285352601268,7.2564134730738,7.41139786314899,7.38295848508886,7.51837315972339,7.2528794708482,7.44285352601268,7.2564134730738,7.41139786314899
"MRPS27",10.4959166704424,10.3219474415686,10.4111689745322,10.5578816816276,10.4520882267795,10.3301706902168,10.4959166704424,10.3219474415686,10.4111689745322,10.5578816816276,10.4520882267795,10.3301706902168
"RAP1GAP2",7.41459276782407,7.51839854737542,7.24259474325928,7.39065956087098,7.37541651864951,7.40294090437911,7.41459276782407,7.51839854737542,7.24259474325928,7.39065956087098,7.37541651864951,7.40294090437911
"SPART",9.46112436166268,9.33428890369101,9.49892780132291,9.56662830153957,9.72389704469555,9.52971635528284,9.46112436166268,9.33428890369101,9.49892780132291,9.56662830153957,9.72389704469555,9.52971635528284
"TNRC6B",10.1075972931196,10.258943590566,10.2747327027925,10.1929840190922,10.5463590977068,10.5046405879194,10.1075972931196,10.258943590566,10.2747327027925,10.1929840190922,10.5463590977068,10.5046405879194
"NFASC",7.06169545854507,7.15788750966296,6.80707939481416,7.05781293711966,6.90130626366395,7.03684648339036,7.06169545854507,7.15788750966296,6.80707939481416,7.05781293711966,6.90130626366395,7.03684648339036
"TOGARAM1",8.0172106353011,8.19557456629225,8.43434316520333,8.29370606329597,8.47288788811099,8.42434805749788,8.0172106353011,8.19557456629225,8.43434316520333,8.29370606329597,8.47288788811099,8.42434805749788
"TAB2",10.3425114508579,10.2405419319479,10.4563793457769,10.2193338021008,10.5447453681697,10.2326517933825,10.3425114508579,10.2405419319479,10.4563793457769,10.2193338021008,10.5447453681697,10.2326517933825
"HIC2",7.08116514882027,7.37964615309164,7.3481735891415,7.23589018487886,7.28794615847866,7.24025759109215,7.08116514882027,7.37964615309164,7.3481735891415,7.23589018487886,7.28794615847866,7.24025759109215
"ATP10B",6.17926071386609,5.94471759587349,5.7236065018239,5.99154621967928,5.68813085004957,6.14632533066324,6.17926071386609,5.94471759587349,5.7236065018239,5.99154621967928,5.68813085004957,6.14632533066324
"CLASP2",9.41868678616369,9.09696106525143,9.29292623574749,9.26749084789489,9.14598781416326,9.13119162277671,9.41868678616369,9.09696106525143,9.29292623574749,9.26749084789489,9.14598781416326,9.13119162277671
"CAMTA2",9.80975975613782,9.86725926118326,9.80945881145404,9.75222966273934,10.010727715933,9.84600275579902,9.80975975613782,9.86725926118326,9.80945881145404,9.75222966273934,10.010727715933,9.84600275579902
"POGZ",11.1015633899592,10.9782757828848,11.2750359710495,10.9561897591469,11.080730794274,11.1503927439676,11.1015633899592,10.9782757828848,11.2750359710495,10.9561897591469,11.080730794274,11.1503927439676
"COLGALT2",6.40101167843215,6.43626787632779,6.2247575749173,6.39871654363328,6.21033534647493,6.34100220512954,6.40101167843215,6.43626787632779,6.2247575749173,6.39871654363328,6.21033534647493,6.34100220512954
"PLXND1",12.3363097024331,12.3995748571974,12.3769084732728,12.2535122124637,12.3669817616713,12.3957181571713,12.3363097024331,12.3995748571974,12.3769084732728,12.2535122124637,12.3669817616713,12.3957181571713
"FLI1",11.5440057498356,11.8058104166305,11.7690988815056,11.5435751266446,11.9378167821561,11.7241038354215,11.5440057498356,11.8058104166305,11.7690988815056,11.5435751266446,11.9378167821561,11.7241038354215
"GPATCH8",9.46625304516099,9.39761023404131,9.60239410109443,9.4899381008224,9.5201652950767,9.44534468801126,9.46625304516099,9.39761023404131,9.60239410109443,9.4899381008224,9.5201652950767,9.44534468801126
"RAD54L2",10.3151618029249,10.0916331610482,10.3951345749326,9.78368612359797,9.82926630432848,9.92331797733249,10.3151618029249,10.0916331610482,10.3951345749326,9.78368612359797,9.82926630432848,9.92331797733249
"PHF8",9.28183486104503,9.29691901667275,9.42485822851952,9.20211933568062,9.29616526606365,9.29846551960014,9.28183486104503,9.29691901667275,9.42485822851952,9.20211933568062,9.29616526606365,9.29846551960014
"SMC5",9.70497751613141,9.55942560635914,9.81891101280403,9.6079305636696,9.52211203655803,9.6241410866365,9.70497751613141,9.55942560635914,9.81891101280403,9.6079305636696,9.52211203655803,9.6241410866365
"N4BP3",8.53709189550625,8.59149739146632,8.51104251107025,8.52918126423335,8.57553867952389,8.50164227625427,8.53709189550625,8.59149739146632,8.51104251107025,8.52918126423335,8.57553867952389,8.50164227625427
"MAST2",10.594699067473,10.3100296257448,10.4963112212054,10.4086849878949,10.3243702913309,10.3513317224459,10.594699067473,10.3100296257448,10.4963112212054,10.4086849878949,10.3243702913309,10.3513317224459
"FLII",11.1426120130077,11.0777633680995,10.908641833691,11.0174603065311,10.9395110795043,10.992168696258,11.1426120130077,11.0777633680995,10.908641833691,11.0174603065311,10.9395110795043,10.992168696258
"ZZEF1",9.81289983261668,9.77439892243267,9.80499559689531,9.85491585820108,9.84995797062543,9.88638218921875,9.81289983261668,9.77439892243267,9.80499559689531,9.85491585820108,9.84995797062543,9.88638218921875
"DCUN1D4",9.79106338965736,9.83418416229366,10.1990700120736,10.1192649626966,10.301478083103,10.1256156493876,9.79106338965736,9.83418416229366,10.1990700120736,10.1192649626966,10.301478083103,10.1256156493876
"LRCH1",8.51165109501132,8.60249587157503,8.63171076465706,8.79562871351724,8.88787412500934,8.79437458636294,8.51165109501132,8.60249587157503,8.63171076465706,8.79562871351724,8.88787412500934,8.79437458636294
"ZC3H3",9.43125751323488,9.40451735212363,9.40265357667824,9.26717111907167,9.3322123617156,9.36561778766057,9.43125751323488,9.40451735212363,9.40265357667824,9.26717111907167,9.3322123617156,9.36561778766057
"FCHO1",7.63498943847812,7.77203649141658,7.48178934135615,7.47519743832143,7.51516601053986,7.58141880605727,7.63498943847812,7.77203649141658,7.48178934135615,7.47519743832143,7.51516601053986,7.58141880605727
"MLANA",5.13636854715103,5.27733356262393,5.29437782006774,5.49447396364603,5.06034541509809,5.15373904288716,5.13636854715103,5.27733356262393,5.29437782006774,5.49447396364603,5.06034541509809,5.15373904288716
"GRAMD4",9.46307692648524,9.56136870908263,9.42860732278935,9.43952037133181,9.23504001886259,9.46735013264441,9.46307692648524,9.56136870908263,9.42860732278935,9.43952037133181,9.23504001886259,9.46735013264441
"CIC",9.45553769698782,9.65629484141373,9.41551792300688,9.33843306770028,9.53443715466726,9.38767861406076,9.45553769698782,9.65629484141373,9.41551792300688,9.33843306770028,9.53443715466726,9.38767861406076
"NCDN",10.1089709307515,10.1398186521378,10.155787078661,10.2107051305232,10.2904397901366,10.3030180837111,10.1089709307515,10.1398186521378,10.155787078661,10.2107051305232,10.2904397901366,10.3030180837111
"CLCC1",10.1812533961214,10.0970051556431,10.2131434166251,10.1020991627391,9.94419559481274,10.0314591665587,10.1812533961214,10.0970051556431,10.2131434166251,10.1020991627391,9.94419559481274,10.0314591665587
"SEPTIN6",10.2169392484677,10.1949621393979,10.2369359493209,10.1911944656182,10.1888092227972,10.2395010327744,10.2169392484677,10.1949621393979,10.2369359493209,10.1911944656182,10.1888092227972,10.2395010327744
"FLNA",13.1785872469463,13.1900027181828,13.1049916004305,13.0663262828556,13.0493107243235,13.0216800546223,13.1785872469463,13.1900027181828,13.1049916004305,13.0663262828556,13.0493107243235,13.0216800546223
"SNX13",8.82860543728109,8.70582238732964,9.13746647817609,9.14164295802506,9.22967792911541,9.18920584444269,8.82860543728109,8.70582238732964,9.13746647817609,9.14164295802506,9.22967792911541,9.18920584444269
"MAPK8IP3",8.9860593987782,9.12482334028498,8.97851780252096,8.95542758812262,9.00182911450937,9.02541588267395,8.9860593987782,9.12482334028498,8.97851780252096,8.95542758812262,9.00182911450937,9.02541588267395
"GGA3",9.82174305640452,9.75591643561551,9.79858579190246,9.7461918518035,9.75165820480364,9.80480114033619,9.82174305640452,9.75591643561551,9.79858579190246,9.7461918518035,9.75165820480364,9.80480114033619
"MPRIP",12.9353017169193,12.8734231666758,12.8367931286831,12.9082328490807,12.7822229311652,12.8622961626807,12.9353017169193,12.8734231666758,12.8367931286831,12.9082328490807,12.7822229311652,12.8622961626807
"STAB1",10.7876610203331,10.8398784949394,10.8958896146971,10.9489004317365,11.1435848322223,11.1557186541268,10.7876610203331,10.8398784949394,10.8958896146971,10.9489004317365,11.1435848322223,11.1557186541268
"RTF1",10.9533136911974,10.8885794699776,10.9673574951651,10.8716936483059,10.869623085356,10.8434196276678,10.9533136911974,10.8885794699776,10.9673574951651,10.8716936483059,10.869623085356,10.8434196276678
"SLC35D1",7.49666098101065,7.42964811474409,7.59313523526304,7.41921171134246,7.28703123881463,7.34612571403759,7.49666098101065,7.42964811474409,7.59313523526304,7.41921171134246,7.28703123881463,7.34612571403759
"TTLL12",10.6195326442105,10.366431760334,10.501896821489,10.7508882460562,10.6003536503153,10.6921637718424,10.6195326442105,10.366431760334,10.501896821489,10.7508882460562,10.6003536503153,10.6921637718424
"GPD1L",8.31191490585181,8.17300978447781,8.39514219252813,8.40087714134148,8.27699610490257,8.20751246349078,8.31191490585181,8.17300978447781,8.39514219252813,8.40087714134148,8.27699610490257,8.20751246349078
