"","HUVEC_scr_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL"
"OR5D14",2.08754084364426,2.18196249021983,2.34721655727136,2.64483238455589,2.22953354987045,2.16147964424942,2.26396039790703,2.25012082015413,2.56503544261796,2.29392193250702,2.03176013427972,2.17563966196871
"OR5L1",2.0421166350988,2.26133661100809,2.18355311485263,2.43759159078517,1.81142629854152,2.20772518065194,2.08486540854173,1.80291667371601,1.96259704662496,2.1268513230957,1.77899485837091,1.87176058355057
"OR5D18",2.39841315015256,2.13989260239197,1.86547999882796,2.04149980848228,2.19614178049184,2.73921913534088,2.52128659286643,2.54037515155577,2.28126893697013,2.91190550260952,2.52507998812447,2.12508402545375
"OR5AS1",2.61378432981084,2.39591931323277,2.84457180575704,3.22217389807404,3.07146869947783,2.51139776119416,2.65903834353522,2.51487777577627,2.74881137743226,2.97366221774745,3.02201126719293,3.0130334822039
"OR8K5",2.79699583298836,2.61000326755522,2.7562038242284,2.79002913886819,2.67017804140485,2.68084955514413,2.72618075648035,2.59198817409584,2.54311266682465,2.50177672037317,3.07183738420672,2.74165490960921
"OR5T2",2.5622460755797,2.38625745896957,2.50751412295167,2.51679516296856,2.66808371759639,2.58577898873891,2.67089417074569,2.74864601462758,2.03814292913383,2.47950601287808,2.31416992006027,2.31965550678328
"OR8H1",1.65018335737751,1.98193241573997,1.64728166193963,2.00044355593678,1.90876794568085,1.83390131543136,1.88102347744896,1.91293403106544,1.88802545728754,1.72413579037325,1.9767401842858,1.95771691412227
"OR8K3",2.36512963704873,3.06043179073543,2.38216522077784,2.69399224145611,2.7492795514124,2.60424000017062,2.39049644573352,2.32527744391146,2.55531356166062,2.74685827249207,2.77205998885161,2.33337030058492
"OR8J1",2.05573321826072,2.06280344611785,2.17590873515374,1.70477656212709,2.47046924205513,2.22283756628029,2.49997092073159,2.67330045988848,1.99555433679814,2.12325338961683,2.29921430868664,2.1100488898845
"OR8U3",3.00486091053855,2.92700145143553,3.19546661626191,3.43253975038911,3.04099369342972,3.07991075478594,3.01895710312614,2.92064573214578,2.94647936612124,2.94861030497549,3.70254267685569,2.93551576985191
"OR5M3",2.15001308313074,2.50416742606001,2.40025523410084,2.38866467030585,2.62877708690636,2.62709955748263,2.53731503651613,2.11954523914504,1.87486296837692,2.2104772576265,2.33586284076364,2.33634055350933
"OR5M8",2.5966797137129,2.32424635418928,2.19786506232605,2.5071558843874,2.0293454781947,1.95334022204511,2.44883170689199,2.00318365401889,2.15629608671304,2.04549083891008,2.15629608671304,2.25530246635949
"OR5M11",3.28945662905849,2.53240679137932,2.90560583898497,2.68689308629361,2.56165205284706,2.43603899788066,2.71884639713635,2.85356660352252,2.74559398722187,2.18460561018843,2.80081986340131,2.87902166790604
"OR5AR1",3.7957827980492,3.97080304065644,3.46474758721254,3.85476924614666,3.46964969429789,3.58041393744615,3.68868093583874,3.60900760087512,3.63598890511373,3.62828896107703,3.84165122006747,3.53624983856111
"FAT1",6.00085052172171,5.56922839743264,5.84611400878501,6.29052798402834,6.38811350470514,6.60359227955028,5.85371839443437,6.28746153372876,6.98545731056697,6.66139192931237,6.39762531290049,6.20296800420881
"LRRC55",4.3468896878104,4.15255276572964,4.3680505806752,4.40337739651337,4.4661785111797,4.65981205360744,4.23259076278706,4.18881808269376,4.14445785771399,4.31192497300632,4.3446215639503,4.18508757284894
"SMTNL1",4.63990492162773,4.68676860378794,4.80254557687843,4.61682519409358,4.48632981570728,4.52660071455352,4.46623219112673,4.30569659155633,4.45337918899757,4.51513218005404,4.62230870919015,4.59671404087826
"YPEL4",4.4205395927917,4.56067853591393,4.46407336235457,4.89367441776861,4.30495290427338,4.72120385138042,4.23856895335503,4.59587091531851,4.70097487054691,4.59756092873414,4.50538913297371,4.56331505224824
"MED19",6.01241233643559,5.98685075923416,6.08896215410449,6.17257948315677,6.08135956289279,6.085006930852,6.09419978090823,6.1573068287238,6.00115813384741,5.9950897760136,6.24323665351015,6.04976179649018
"TEX47",2.29111945763064,2.02172204329311,1.93968183379337,2.02368966808491,1.90454771235122,2.20891487676184,2.31696456834002,1.72240206581531,1.61643306325347,2.04932188397159,1.94322417344354,1.92007858785426
"ZNF804B",4.26033471829138,4.60697580018276,4.39580982460847,4.0357027268559,4.2564849084658,4.35477349227719,4.29406295657905,4.18200085797674,4.30452652401385,4.52123948431602,4.38554774510722,4.41244429779677
"FAT2",4.36095038500359,4.6501034329122,4.3535293347656,4.51326258393004,4.86857556479931,4.62412657391582,4.69164086788526,4.55588779587911,4.37157836041699,4.40690855928857,4.52373981668696,4.54026687041098
"CABCOCO1",4.89062119682795,4.76943463545179,4.56954434338322,5.42343582650048,5.53306534910792,5.47930555558122,4.49115026874626,5.01120537071563,4.46737325727099,4.79211039524641,4.70772835704096,5.15137376462708
"TMEM26",3.79849488223844,3.83231008631966,3.92036003612534,4.07072464398044,4.19531375442633,3.65721049219321,4.01460321006441,3.72567095873687,3.74684251182573,4.27527950404429,3.40123173488613,4.02341639722343
"ZCCHC24",7.11447903335976,7.06280430829747,7.1263016243232,7.29455496884966,7.3109325403409,7.27659414854391,6.80183209178885,6.96294838800502,7.01837591613404,7.09972322348795,7.17187839268149,7.10651505105013
"ENKUR",2.74266614086287,2.95121293516007,2.79923043067125,3.01881888156079,3.05511000418408,3.05115151198168,3.4830897881503,3.39531476608653,3.03295699285287,2.81235339661674,2.6910565150366,2.93161963416039
"ARMC3",2.83445316768568,3.07584932759935,3.02427864369854,3.34131571915136,3.33478884922634,2.99016552527348,3.00138850354614,2.9913143667769,2.70276038687918,3.213925233249,3.02182969412103,3.0403953527067
"UNC5B",7.33071814666615,7.26884175692981,7.21010068920473,7.32005036501579,7.53529140774803,7.45773493071296,7.48985108008993,7.5669650184991,7.4912411439788,7.51614795208779,7.42309852397908,7.44045139081196
"FAU",6.43438166187366,6.55905837276639,6.53831831613,6.38606135417144,6.45499291915701,6.32254622817599,6.47301352149839,6.54043794865105,6.37243789453392,6.4264483743364,6.51164448577264,6.48459105008465
"STOX1",2.95010603904569,3.09421019129767,2.77076672226351,3.04799308670791,3.1481349623126,2.89009077242084,2.69930332078997,3.24052615899679,3.03964302609984,3.70274152047074,2.88445958204362,3.17979384533898
"FAM241B",2.94229902860171,3.34961760632213,3.01311122689697,2.84809561398889,2.60963267682619,3.02295481698703,3.84621386130639,3.09417041139733,3.39138641224829,3.49881787950358,3.37716271995255,3.09164664738162
"TYSND1",6.54624080302371,6.40861873172251,6.80864532177802,6.63157528648309,6.85203452468066,6.62840801059758,6.31977296114874,6.40880427281175,6.47651780474904,6.41809753804388,6.58145267683468,6.36638749428515
"ZNF25",7.08987891945643,6.9391727729099,6.85418220690227,6.90808252981143,6.96166373121477,6.8976422087483,7.12537004569299,7.00409767234578,7.00217078323513,6.6997324745845,7.15555820926616,6.93329373343714
"GJD4",3.71088454644518,3.40021611879503,4.15984287322856,4.06349466667137,3.97884009806925,3.57926262925661,3.89969850158957,3.54240921197105,3.54337431677881,3.35203403642787,3.87685817695871,3.6554891625443
"CCNY",6.89160222114114,6.88002051144393,6.84613295231933,6.9212719400788,6.95047520662556,6.82957362865462,6.56333200973962,6.73846845611525,6.69578917385346,6.64389172676039,6.56679637332688,6.71543701729503
"RTKN2",5.53467382402837,5.270788935756,5.40483227018398,4.40323029283508,4.81401049224453,4.44802513609731,5.64777183186283,5.88130619136058,5.49508822024509,5.25443560956032,5.35845984817785,5.31114062888236
"TBATA",3.76007551319654,3.82748168253907,3.31793960055967,3.9277834275403,3.66376243643049,3.66393488030075,3.67939463510078,3.68676220264407,3.67710640608233,3.88836557962111,3.91940838020622,3.62441032059257
"HYLS1",6.16345284732693,6.11985260624077,6.19030228675168,5.91647504649214,6.14021136484476,6.05263774404303,6.54943968403421,6.00342705590138,6.0518463796308,6.01706276528432,5.9859023628733,6.07572943575573
"TMEM218",5.44350928958081,5.42588174322602,5.34748089570384,5.46856843473464,5.54220506358178,5.32958331693328,5.60262672984952,5.472484848054,5.40606764260227,5.56322963252102,5.34591982063204,5.6460746808178
"SLC37A2",5.50699419349164,5.28699218693979,5.27232075295249,5.5285076953228,5.42599570814413,5.25934818199516,5.47073037641795,4.99414301821457,5.37326191762996,5.4592419301651,5.1654484712493,5.12870298764697
"OR8B12",4.01851700342387,4.0364802231696,4.06407568930922,4.37008186346697,3.70924375194013,3.967909301488,3.764615540771,3.88823274744914,4.20269070620262,3.85918386232686,3.96014307291358,3.97053854414918
"OR10G8",5.73516160142038,5.8326057584904,5.55556721468686,6.30093541332002,6.05188273624846,6.32451097004976,6.2376910107754,5.50201768963204,5.91511840000623,6.00361266734149,5.88514844646565,5.97374051932283
"OR10G9",4.96161818114949,5.42134866364407,4.92836048566808,5.04042969836545,5.27949440350201,5.07543340043944,4.78368208779557,5.33698698930867,5.32287798872384,4.96668456573463,5.25132596244019,5.36402740137194
"OR10S1",3.71893707211871,4.13261879724612,3.34836257857236,4.08837544131755,3.88442199616632,4.03905499977103,4.38808046859232,3.79220330679087,3.5747252170571,3.90006548438072,4.44881961382562,4.13658119622442
"OR6T1",3.43916099465352,3.58813861782269,3.47476466648815,3.56922438251309,4.00694006097209,4.13104700277549,3.71664214340954,3.2348879078501,3.40332939655159,3.56491428146433,3.12544292025604,3.71649741915188
"OR4D5",2.00661463678054,2.21400698302765,2.50314695327737,2.50627311376717,2.17740871201266,1.99551872750374,2.26614657240594,2.12300521289657,2.0278353660246,1.71855300200892,2.4050485338695,2.31764637376694
"TBCEL",7.25978749290198,7.19101198298142,7.16425072984958,7.14195939039447,7.24123244148054,7.23387595627762,7.05990700263422,7.19760860676076,7.2222298457095,7.24171230478918,7.07665878887236,7.18583761109538
"FBLN2",4.968261618897,4.61484009500988,4.97698128497821,4.87884872685955,4.9613146871217,5.3298957732445,5.21707895572965,4.70640017878909,4.80078790964926,4.95669151742331,4.81943124528163,4.9418270522968
"TLCD5",7.23057309707857,7.40952467696114,7.39338520816043,7.35681905853492,7.58587194080662,7.37183512025885,7.36307204701411,7.29258903467253,7.21374768316535,7.32791523057066,7.53978140195572,7.60633556839808
"MRPL21",7.63123712959504,7.79588684949996,7.60236062523624,7.42612739932113,7.62773713478773,7.56084066732151,7.82328829365204,7.6236219184622,7.52062169374511,7.60518741257298,7.63603674137928,7.77545447571817
"TPCN2",6.75559480399634,6.70079737967335,6.74258362456507,6.47084780776255,7.02225413289665,6.76789473016605,6.67721166822079,7.03835907771328,6.68254246603331,6.99531907287134,6.78562203651482,6.92592380987336
"SPATA19",4.22844693466305,4.53196765125953,4.60047895436954,4.4768939170877,4.4825210565867,4.21286672519122,4.42461724920978,4.59361743025397,4.45046159079715,4.35080112032385,4.68048136219699,4.37019823968644
"OR6Q1",4.24652095054634,3.85755535215473,3.99225150326573,4.1023135143264,3.64579756767445,4.06329064415778,4.09929274429614,3.90221379428817,4.06442682538759,4.10649433955155,3.47410402032384,3.76329637132864
"OR9I1",4.21056188301257,4.44290744269063,4.04832519366509,3.81331843567141,4.56048413211104,3.59512110408683,4.26860221393406,3.79690529483677,3.99752356382495,4.33447149543025,3.90418829170615,4.26949938077795
"OR9Q1",3.07034348310898,3.15534481388374,3.62406642216824,3.37138470465377,3.86722556447798,2.68870992503592,3.73520700712991,3.31879770464187,3.48163806129754,3.13769761677218,2.90040481917621,3.56373972570098
"OR9Q2",3.76810462419728,3.61956085609699,3.95576393659743,3.78384938904343,3.95998249176328,3.93659586468938,4.1756760505172,3.87726051428538,3.8012522346534,3.93767596334225,4.03899065744775,3.91614222275322
